Frequency,User,Location,State,County,Last Confirmed,Monitored From,Strength (1-5),Notes,Mode,Licensee,Allocation,Profile,Transmitter Location,URL
866.5125,Nationwide Fire Mutual Aid - 800 (TAC 1),Nationwide,US,,,,,,,,,"Frederick, MD"
867.0125,Nationwide Fire Mutual Aid - 800 (TAC 2),Nationwide,US,,,,,,,,,"Frederick, MD"
867.5125,Nationwide Fire Mutual Aid - 800 (TAC 3),Nationwide,US,,,,,,,,,"Frederick, MD"
868.0125,Nationwide Fire Mutual Aid - 800 (TAC 4),Nationwide,US,,,,,,,,,"Frederick, MD"
46.5400,"Clarke County, VA Fire",,VA,Clarke,,,,,,,,"Frederick, MD"
39.5000,Loudon County Sheriff Ch. ?,,VA,Loudon,,,,,,,,"Frederick, MD"
39.7800,Loudon County Sheriff Ch. ?,,VA,Loudon,,,,,,,,"Frederick, MD"
46.3800,Loudon County Fire Ch. 1 - Dispatch,,VA,Loudon,,,,,,,,"Frederick, MD"
46.3800,"Loudon County, VA Fire",,VA,Loudon,,,,,,,,"Frederick, MD"
46.4000,Loudon County Fire Ch. 2 - Fireground,,VA,Loudon,,,,,,,,"Frederick, MD"
147.3000,"Sterling, VA SKYWARN",Sterling,VA,Loudon,,,,,,,,"Frederick, MD"
145.3500,KA3TQD repeater Harpers Ferry,Harpers Ferry,WV,Jefferson,,,,,,,,"Frederick, MD"
146.9850,N8EIV repeater Charles Town,Charlestown,WV,Jefferson,,,,,,,,"Frederick, MD"
153.8150,"Jefferson County, WV Police-Fire Countywide",,WV,Jefferson,,,,,,,,"Frederick, MD"
153.8300,"Jefferson County, WV FD Ch. 3 Fireground",,WV,Jefferson,,,,,,,,"Frederick, MD"
153.8600,"Jefferson County, WV FD Ch. 1 Alert",,WV,Jefferson,,,,,,,,"Frederick, MD"
153.8600,"Jefferson County, WV Fire",,WV,Jefferson,,,,,,,,"Frederick, MD"
153.8900,"Jefferson County, WV FD Ch. 2 Fireground",,WV,Jefferson,,,,,,,,"Frederick, MD"
154.5400,"Citizens of Shannondale, Inc.",,WV,Jefferson,,,,,,,,"Frederick, MD"
154.8750,Jefferson County Sheriff,,WV,Jefferson,,,,,,,,"Frederick, MD"
155.0400,Harpers Ferry LG,Harpers Ferry,WV,Jefferson,,,,,,,,"Frederick, MD"
168.4250,Harpers Ferry NHP,Harpers Ferry,WV,Jefferson,,,,,,,,"Frederick, MD"
31.5800,West Virginia Division of Forestry and Division of Natural Resources,,WV,,,,,,,,,"Frederick, MD"
42.0600,West Virginia State Police Base,,WV,,,,,,,,,"Frederick, MD"
45.7800,West Virginia State Police Mobile,,WV,,,,,,,,,"Frederick, MD"
47.3600,West Virginia Department of Highways,,WV,,,,,,,,,"Frederick, MD"
153.9350,West Virginia State Police High band Repeater,,WV,,,,,,,,,"Frederick, MD"
156.0300,West Virginia State Police Mobex & Car to car,,WV,,,,,,,,,"Frederick, MD"
159.2700,West Virginia Division of Forestry and Division of Natural Resources,,WV,,,,,,,,,"Frederick, MD"
159.3150,West Virginia Division of Forestry and Division of Natural Resources - Mobex,,WV,,,,,,,,,"Frederick, MD"
453.7000,West Virginia Department of Highways - Mountain top relay,,WV,,,,,,,,,"Frederick, MD"
33.0800,Western Maryland Fire Mutual Aid,,,,,,,,,,,"Frederick, MD"
39.5400,Virginia SIRS Interagency Channel for Police Depts.,,,,,,,,,,,"Frederick, MD"
122.9000,,,,,,,,,,,,"Frederick, MD"
123.0250,,,,,,,,,,,,"Frederick, MD"
151.8050,Thomas J Dailey,,,,,,,,,,,"Frederick, MD"
154.2650,DC/MD/VA/PA/WV Fire Mutual Aid,,,,,,,,,,,"Frederick, MD"
154.2800,DC/MD/VA/PA/WV Fire Mutual Aid,,,,,,,,,,,"Frederick, MD"
154.2950,DC/MD/VA/PA/WV Fire Mutual Aid,,,,,,,,,,,"Frederick, MD"
159.0000,Virginia State Police Division 7 - Fairfax,,,,,,,,,,,"Frederick, MD"
160.5300,,,,,,,,,,,,"Frederick, MD"
160.5900,Amtrak/CSX Road,,,,,,,,,,,"Frederick, MD"
160.9500,,,,,,,,,,,,"Frederick, MD"
161.3400,,,,,,,,,,,,"Frederick, MD"
161.7000,?,,,,,,,,,,,"Frederick, MD"
161.7300,WTTG Skyfox Chopper,,,,,,,,,,,"Frederick, MD"
161.7600,WTTG Skyfox Chopper,,,,,,,,,,,"Frederick, MD"
166.9500,C&O Canal Rangers - Unit-to-Unit,,,,,,,,,,,"Frederick, MD"
168.3000,C&O Canal NHP,,,,,,,,,,,"Frederick, MD"
173.3750,Washington Post,,,,,,,,,,,"Frederick, MD"
450.2125,WUSA TV-9 Newsdesk,,,,,,,,,,,"Frederick, MD"
450.2375,Metro Traffic Control,,,,,,,,,,,"Frederick, MD"
450.6500,WMAL Traffic Reports,,,,,,,,,,,"Frederick, MD"
450.7500,?,,,,,,,,,,,"Frederick, MD"
452.6500,SmarTraveler,,,,,,,,,,,"Frederick, MD"
452.9750,Citywide Radio,,,,,,,,,,,"Frederick, MD"
452.9750,'Firebuffs',,,,,,,,,,,"Frederick, MD"
455.1125,WJLA TV-7 Chopper,,,,,,,,,,,"Frederick, MD"
455.1500,WRC TV-4 IFB,,,,,,,,,,,"Frederick, MD"
455.5500,TV-7 WJLA Chopper,,,,,,,,,,,"Frederick, MD"
455.9125,WUSA TV-9 Newsdesk,,,,,,,,,,,"Frederick, MD"
460.0500,Baltimore Area 'Metro' Police Mutual Aid,,,,,,,,,,,"Frederick, MD"
856.4875,,,,,,,,,,,,"Frederick, MD"
857.4875,,,,,,,,,,,,"Frederick, MD"
858.4875,,,,,,,,,,,,"Frederick, MD"
859.4875,,,,,,,,,,,,"Frederick, MD"
860.4875,,,,,,,,,,,,"Frederick, MD"
866.3625,DC Metro Area P-MARS,,,,,,,,,,,"Frederick, MD"
154.4450,Jacksonville Fire Department (dispatch),Jacksonville,FL,Duval,,,,,,,,I95
154.3550,Jacksonville Fire Department,Jacksonville,FL,Duval,,,,,,,,I95
154.3550,St. Johns County Fire Department,Jacksonville,FL,Duval,,,,,,,,I95
460.5750,Jacksonville Fire Department F1,Jacksonville,FL,Duval,,,,,,,,I95
460.6000,Jacksonville Fire Department F2,Jacksonville,FL,Duval,,,,,,,,I95
460.6250,Jacksonville Fire Department F3,Jacksonville,FL,Duval,,,,,,,,I95
39.0600,Jacksonville Local Government (sheriff?),Jacksonville,FL,Duval,,,,,,,,I95
154.0550,Jacksonville Local Government,Jacksonville,FL,Duval,,,,,,,,I95
155.8200,Jacksonville Local Government,Jacksonville,FL,Duval,,,,,,,,I95
158.8050,Jacksonville Local Government,Jacksonville,FL,Duval,,,,,,,,I95
39.4000,Jacksonville Police Department,Jacksonville,FL,Duval,,,,,,,,I95
453.3250,Jacksonville Police Department (tactical),Jacksonville,FL,Duval,,,,,,,,I95
453.5250,Jacksonville Police Department (tactical),Jacksonville,FL,Duval,,,,,,,,I95
453.9250,Jacksonville Police Department,Jacksonville,FL,Duval,,,,,,,,I95
453.9500,Jacksonville Police Department,Jacksonville,FL,Duval,,,,,,,,I95
155.8500,Jacksonville Police Department,Jacksonville,FL,Duval,,,,,,,,I95
155.9100,Jacksonville Police Department,Jacksonville,FL,Duval,,,,,,,,I95
156.1500,Jacksonville Police Department,Jacksonville,FL,Duval,,,,,,,,I95
453.0500,Jacksonville Police Department Zone 3(midcity),Jacksonville,FL,Duval,,,,,,,,I95
453.1000,Jacksonville Police Department Zone 2 (west),Jacksonville,FL,Duval,,,,,,,,I95
453.1500,Jacksonville Police Department Zone 1 (north),Jacksonville,FL,Duval,,,,,,,,I95
453.2000,Jacksonville Police Department F6 (investigation),Jacksonville,FL,Duval,,,,,,,,I95
453.2500,Jacksonville Police Department (administrative),Jacksonville,FL,Duval,,,,,,,,I95
453.3000,Jacksonville Police Department F7 (info),Jacksonville,FL,Duval,,,,,,,,I95
453.3500,Jacksonville Police Department F8 (staff),Jacksonville,FL,Duval,,,,,,,,I95
453.4000,Jacksonville Police Department F5 (tactical),Jacksonville,FL,Duval,,,,,,,,I95
453.4500,Jacksonville Police Department Zone 4 (south),Jacksonville,FL,Duval,,,,,,,,I95
453.5500,Jacksonville Police Department F10 (detectives),Jacksonville,FL,Duval,,,,,,,,I95
453.6000,Jacksonville Police Department (tactical),Jacksonville,FL,Duval,,,,,,,,I95
460.4000,Jacksonville Police Department,Jacksonville,FL,Duval,,,,,,,,I95
159.1050,Jacksonville Roads,Jacksonville,FL,Duval,,,,,,,,I95
155.2800,Jacksonville EMS (dispatch),Jacksonville,FL,Duval,,,,,,,,I95
155.3400,Flagler County EMS,,FL,Flagler,,,,,,,,I95
154.1300,Flagler County Fire Department,,FL,Flagler,,,,,,,,I95
151.2500,Flagler County Forestry,,FL,Flagler,,,,,,,,I95
154.3250,Flagler County Fire Department,,FL,Flagler,,,,,,,,I95
154.4000,Flagler County Fire Department,,FL,Flagler,,,,,,,,I95
37.1800,Flagler County Local Government,,FL,Flagler,,,,,,,,I95
39.5800,Flagler County Local Government,,FL,Flagler,,,,,,,,I95
39.9800,Flagler County Local Government,,FL,Flagler,,,,,,,,I95
453.0375,Flagler County Local Government,,FL,Flagler,,,,,,,,I95
854.9875,Flagler County Local Government,,FL,Flagler,,,,,,,,I95
158.9100,Flagler County Police Department,,FL,Flagler,,,,,,,,I95
154.1000,Bunnell Fire Department,Bunnell,FL,Flagler,,,,,,,,I95
39.9000,Nassau County Local Government,,FL,Nassau,,,,,,,,I95
153.7400,Nassau County Local Government,,FL,Nassau,,,,,,,,I95
155.9250,Nassau County Local Government,,FL,Nassau,,,,,,,,I95
158.7750,Nassau County Local Government,,FL,Nassau,,,,,,,,I95
158.8350,Nassau County Local Government,,FL,Nassau,,,,,,,,I95
158.9250,Nassau County Local Government,,FL,Nassau,,,,,,,,I95
159.1950,Nassau County Local Government,,FL,Nassau,,,,,,,,I95
155.1300,Nassau County Local Government,,FL,Nassau,,,,,,,,I95
155.6400,Nassau County Local Government,,FL,Nassau,,,,,,,,I95
156.0300,Nassau County Local Government,,FL,Nassau,,,,,,,,I95
154.0400,St. Johns County Sheriff,,FL,St. Johns,,,,,,,,I95
154.6500,St. Johns County Sheriff,,FL,St. Johns,,,,,,,,I95
154.7700,St. Johns County Sheriff,,FL,St. Johns,,,,,,,,I95
154.8450,St. Johns County Sheriff,,FL,St. Johns,,,,,,,,I95
154.9500,St. Johns County Sheriff,,FL,St. Johns,,,,,,,,I95
155.6550,St. Johns County Sheriff,,FL,St. Johns,,,,,,,,I95
39.5000,St. Johns County Police Intersystem,,FL,St. Johns,,,,,,,,I95
154.4150,St. Johns County Fire Department,,FL,St. Johns,,,,,,,,I95
154.0700,St. Johns County Fire Department,,FL,St. Johns,,,,,,,,I95
155.3400,St. Johns County EMS,,FL,St. Johns,,,,,,,,I95
153.7400,St. Johns County Local Government,,FL,St. Johns,,,,,,,,I95
155.1150,St. Johns County Local Government,,FL,St. Johns,,,,,,,,I95
158.7750,St. Johns County Local Government,,FL,St. Johns,,,,,,,,I95
453.6250,St. Johns County Local Government,,FL,St. Johns,,,,,,,,I95
45.3600,St. Johns County Local Government,,FL,St. Johns,,,,,,,,I95
156.1650,St. Johns County Roads,,FL,St. Johns,,,,,,,,I95
154.4150,Daytona Beach Fire Department (dispatch),Daytona Beach,FL,Volusia,,,,,,,,I95
154.3400,Volusia County Fire Department (county fire stations dispatch simulcast),,FL,Volusia,,,,,,,,I95
154.1250,Daytona Beach Fire Department (fireground),Daytona Beach,FL,Volusia,,,,,,,,I95
153.7700,Daytona Beach Fire Department,Daytona Beach,FL,Volusia,,,,,,,,I95
153.9800,Daytona Beach Local Government,Daytona Beach,FL,Volusia,,,,,,,,I95
453.8250,Daytona Beach Local Government,Daytona Beach,FL,Volusia,,,,,,,,I95
453.8750,Daytona Beach Local Government,Daytona Beach,FL,Volusia,,,,,,,,I95
453.9125,Daytona Beach Local Government,Daytona Beach,FL,Volusia,,,,,,,,I95
453.2125,Daytona Beach Local Government,Daytona Beach,FL,Volusia,,,,,,,,I95
154.7850,Daytona Beach Police Department Ch. 1 (west - mainland),Daytona Beach,FL,Volusia,,,,,,,,I95
155.0700,Daytona Beach Police Department Ch. 2 (east - beachside),Daytona Beach,FL,Volusia,,,,,,,,I95
154.0400,Daytona Beach Police Department Ch. 3 (traffic),Daytona Beach,FL,Volusia,,,,,,,,I95
154.6800,Florida Highway Patrol Ch. 1,,FL,,,,,,,,,I95
154.6950,Florida Highway Patrol Ch. 2,,FL,,,,,,,,,I95
154.6650,Florida Highway Patrol Ch. 3,,FL,,,,,,,,,I95
154.9200,"Florida Highway Patrol Ch. 4 (car-to-car, car-to-helo)",,FL,,,,,,,,,I95
155.3700,Statewide Police Intersystem,,FL,,,,,,,,,I95
170.2450,Florida Highway Patrol wireless mikes,,FL,,,,,,,,,I95
171.0450,Florida Highway Patrol wireless mikes,,FL,,,,,,,,,I95
171.9050,Florida Highway Patrol wireless mikes,,FL,,,,,,,,,I95
154.9500,Intercity,,FL,,,,,,,,,I95
155.1150, Camden County LG,,GA,Camden,,,,,,,,I95
155.0100, Camden County LG,,GA,Camden,,,,,,,,I95
155.8800, Camden County LG,,GA,Camden,,,,,,,,I95
153.7550, Camden County LG,,GA,Camden,,,,,,,,I95
159.1650, Camden County PD,,GA,Camden,,,,,,,,I95
154.8450, Camden County PD,,GA,Camden,,,,,,,,I95
155.1600, Camden County Emergency,,GA,Camden,,,,,,,,I95
153.8150, Camden County LG,,GA,Camden,,,,,,,,I95
453.2250, Camden County LG,,GA,Camden,,,,,,,,I95
154.3850, Chatham/Glynn County Fire,,GA,Chatham,,,,,,,,I95
155.3400, Chatham County EMS (HEAR),,GA,Chatham,,,,,,,,I95
155.1300, Chatham County PD Dispatch,,GA,Chatham,,,,,,,,I95
155.1600, Chatham County EMS,,GA,Chatham,,,,,,,,I95
154.3850,Glynn County Fire,,GA,Glynn,,,,,,,,I95
154.1750, Glynn County Fire,,GA,Glynn,,,,,,,,I95
158.8350, Glynn County LG,,GA,Glynn,,,,,,,,I95
453.8000, Glynn County LG,,GA,Glynn,,,,,,,,I95
159.2100, Glynn County LG,,GA,Glynn,,,,,,,,I95
154.2050, Liberty County Fire,,GA,Liberty,,,,,,,,I95
153.9800, Liberty County LG,,GA,Liberty,,,,,,,,I95
155.9250, Liberty County LG,,GA,Liberty,,,,,,,,I95
155.9700, Liberty County Sheriff,,GA,Liberty,,,,,,,,I95
154.4150, McIntosh County Fire,,GA,McIntosh,,,,,,,,I95
159.1050, McIntosh County Police,,GA,McIntosh,,,,,,,,I95
159.1950, McIntosh County Police,,GA,McIntosh,,,,,,,,I95
155.7750, McIntosh County Police,,GA,McIntosh,,,,,,,,I95
154.3250, Richmond Hill FD,Richmond Hill,GA,,,,,,,,,I95
155.5200, Richmond Hill PD,Richmond Hill,GA,,,,,,,,,I95
154.9050, Statewide Police Intersystem,,GA,,,,,,,,,I95
154.9350, Statewide Police Intersystem,,GA,,,,,,,,,I95
42.0200, State Police Intersystem,,GA,,,,,,,,,I95
154.6800, Georgia State Police Ch. 2 car-to-car,,GA,,,,,,,,,I95
155.3700, Georgia Intercity Coordination,,GA,,,,,,,,,I95
155.4750, GEORGIA STATE POLICE,,GA,,,,,,,,,I95
47.3000, Georgia Department of Transportation Ch. 1,,GA,,,,,,,,,I95
47.3200, Georgia Department of Transportation Ch. 2,,GA,,,,,,,,,I95
47.3400, Georgia Department of Transportation Ch. 3,,GA,,,,,,,,,I95
47.4000, Georgia Department of Transportation Ch. 4,,GA,,,,,,,,,I95
154.4450, Cumberland County Fire Department,,NC,Cumberland,,,,,,,,I95
154.2500, Cumberland County Fire Department F1,,NC,Cumberland,,,,,,,,I95
154.3550, Cumberland County Fire Department F2,,NC,Cumberland,,,,,,,,I95
154.2800, Cumberland County Fire Department F3,,NC,Cumberland,,,,,,,,I95
153.7550, Cumberland County LG,,NC,Cumberland,,,,,,,,I95
453.5750, Cumberland County LG,,NC,Cumberland,,,,,,,,I95
460.0250, Cumberland County Police Department,,NC,Cumberland,,,,,,,,I95
460.3750, Cumberland County Police Department,,NC,Cumberland,,,,,,,,I95
460.4500, Cumberland County Police Department,,NC,Cumberland,,,,,,,,I95
155.1600, Halifax County EMS,,NC,Halifax,,,,,,,,I95
155.2800, Halifax County EMS,,NC,Halifax,,,,,,,,I95
155.3400, Halifax County EMS,,NC,Halifax,,,,,,,,I95
154.4450, Halifax County Fire Department,,NC,Halifax,,,,,,,,I95
39.1000, Halifax County Police Department,,NC,Halifax,,,,,,,,I95
155.2500, Halifax County Police Department,,NC,Halifax,,,,,,,,I95
155.6250, Halifax County Police Department,,NC,Halifax,,,,,,,,I95
154.2050, Harnett County Fire Department,,NC,Harnett,,,,,,,,I95
154.4150, Harnett County Fire Department,,NC,Harnett,,,,,,,,I95
155.7600, Harnett County LG,,NC,Harnett,,,,,,,,I95
460.2500, Harnett County Police Department,,NC,Harnett,,,,,,,,I95
460.3750, Harnett County Police Department,,NC,Harnett,,,,,,,,I95
155.1600, Johnston County Ambulance,,NC,Johnston,,,,,,,,I95
155.3400, Johnston County Ambulance,,NC,Johnston,,,,,,,,I95
155.2200, Johnston County EMS,,NC,Johnston,,,,,,,,I95
155.2800, Johnston County EMS,,NC,Johnston,,,,,,,,I95
153.9500, Johnston County Fire Department,,NC,Johnston,,,,,,,,I95
154.2650, Johnston County Fire Department,,NC,Johnston,,,,,,,,I95
154.3400, Johnston County Fire Department,,NC,Johnston,,,,,,,,I95
154.4450, Johnston County Fire Department,,NC,Johnston,,,,,,,,I95
158.8350, Johnston County LG,,NC,Johnston,,,,,,,,I95
460.0500, Johnston County Police Department,,NC,Johnston,,,,,,,,I95
460.2750, Johnston County Police Department,,NC,Johnston,,,,,,,,I95
460.3750, Johnston County Police Department,,NC,Johnston,,,,,,,,I95
155.2350, Johnston County Rescue,,NC,Johnston,,,,,,,,I95
855.7125, Joshnton County LG,,NC,Johnston,,,,,,,,I95
155.2800, Nash County EMS,,NC,Nash,,,,,,,,I95
155.3400, Nash County EMS,,NC,Nash,,,,,,,,I95
154.2800, Nash County Fire Department,,NC,Nash,,,,,,,,I95
154.4300, Nash County Fire Department,,NC,Nash,,,,,,,,I95
155.0550, Nash County LG,,NC,Nash,,,,,,,,I95
155.8200, Nash County LG,,NC,Nash,,,,,,,,I95
155.2500, Nash County Police Department,,NC,Nash,,,,,,,,I95
155.5950, Nash County Police Department,,NC,Nash,,,,,,,,I95
155.2800, Northampton County EMS,,NC,Northampton,,,,,,,,I95
154.3700, Northampton County Fire Department,,NC,Northampton,,,,,,,,I95
45.2800, Northampton County LG,,NC,Northampton,,,,,,,,I95
155.8800, Northampton County LG,,NC,Northampton,,,,,,,,I95
453.2250, Northampton County LG,,NC,Northampton,,,,,,,,I95
39.1000, Northampton County Police Department,,NC,Northampton,,,,,,,,I95
155.2500, Northampton County Police Department,,NC,Northampton,,,,,,,,I95
155.1600, Robeson County Ambulance,,NC,Robeson,,,,,,,,I95
155.2350, Robeson County EMS,,NC,Robeson,,,,,,,,I95
46.1400, Robeson County Fire Department,,NC,Robeson,,,,,,,,I95
46.4800, Robeson County Fire Department,,NC,Robeson,,,,,,,,I95
154.1450, Robeson County Fire Department,,NC,Robeson,,,,,,,,I95
154.1900, Robeson County Fire Department,,NC,Robeson,,,,,,,,I95
154.3250, Robeson County Fire Department,,NC,Robeson,,,,,,,,I95
39.5000, Robeson County LG,,NC,Robeson,,,,,,,,I95
155.8500, Robeson County LG,,NC,Robeson,,,,,,,,I95
158.8350, Robeson County LG,,NC,Robeson,,,,,,,,I95
453.3750, Robeson County LG,,NC,Robeson,,,,,,,,I95
155.1900, Robeson County Police Department,,NC,Robeson,,,,,,,,I95
453.6000, Robeson County Police Department,,NC,Robeson,,,,,,,,I95
453.7000, Robeson County Police Department,,NC,Robeson,,,,,,,,I95
460.5250, Robeson County Police Department,,NC,Robeson,,,,,,,,I95
155.3400, Robeson County Rescue,,NC,Robeson,,,,,,,,I95
155.2800, Wilson County EMS,,NC,Wilson,,,,,,,,I95
155.2950, Wilson County EMS,,NC,Wilson,,,,,,,,I95
155.3400, Wilson County EMS,,NC,Wilson,,,,,,,,I95
154.1000, Wilson County LG,,NC,Wilson,,,,,,,,I95
154.9800, Wilson County LG,,NC,Wilson,,,,,,,,I95
453.6250, Wilson County LG,,NC,Wilson,,,,,,,,I95
453.7750, Wilson County LG,,NC,Wilson,,,,,,,,I95
155.2500, Wilson County Police Department,,NC,Wilson,,,,,,,,I95
155.5500, Wilson County Police Department,,NC,Wilson,,,,,,,,I95
158.7900, Wilson County Police Department,,NC,Wilson,,,,,,,,I95
155.2200, Wilson County Rescue,,NC,Wilson,,,,,,,,I95
42.5600, North Carolina Highway Patrol,,NC,,,,,,,,,I95
42.8800, North Carolina Highway Patrol,,NC,,,,,,,,,I95
42.9000, North Carolina Highway Patrol,,NC,,,,,,,,,I95
47.0200, North Carolina Highway Patrol,,NC,,,,,,,,,I95
47.1400, North Carolina Highway Patrol,,NC,,,,,,,,,I95
47.2600, North Carolina Highway Patrol,,NC,,,,,,,,,I95
47.3200, North Carolina Highway Patrol,,NC,,,,,,,,,I95
47.3800, North Carolina Highway Patrol,,NC,,,,,,,,,I95
154.6800, North Carolina Highway Patrol,,NC,,,,,,,,,I95
154.6950, North Carolina Highway Patrol,,NC,,,,,,,,,I95
154.9200, North Carolina Highway Patrol,,NC,,,,,,,,,I95
155.4750, North Carolina Highway Patrol,,NC,,,,,,,,,I95
42.8400, North Carolina Highway Patrol Ch. 11?,,NC,,,,,,,,,I95
42.6000, North Carolina Highway Patrol Ch. 6?,,NC,,,,,,,,,I95
42.6200, North Carolina Highway Patrol F-1/2 Ch. 2? (car-to-car),,NC,,,,,,,,,I95
42.8000, North Carolina Highway Patrol F-11/12 Ch. 3? (car-to-base),,NC,,,,,,,,,I95
42.3800, North Carolina Highway Patrol F-13/14,,NC,,,,,,,,,I95
42.9400, North Carolina Highway Patrol F-15/16,,NC,,,,,,,,,I95
42.9200, North Carolina Highway Patrol F-17/18,,NC,,,,,,,,,I95
42.5200, North Carolina Highway Patrol F-3/4,,NC,,,,,,,,,I95
42.5800, North Carolina Highway Patrol F-5/8,,NC,,,,,,,,,I95
42.6400, North Carolina Highway Patrol F-7/8 Ch. 8 (car-to-car),,NC,,,,,,,,,I95
42.5000, North Carolina Highway Patrol F-9/10,,NC,,,,,,,,,I95
155.4000, Clarendon County EMS,,SC,Clarendon,,,,,,,,I95
154.3700, Clarendon County Fire,,SC,Clarendon,,,,,,,,I95
155.3400, Clarendon County Hospital,,SC,Clarendon,,,,,,,,I95
153.7400, Clarendon County LG,,SC,Clarendon,,,,,,,,I95
155.1900, Clarendon County PD,,SC,Clarendon,,,,,,,,I95
155.2650, Clarendon County Rescue Squad,,SC,Clarendon,,,,,,,,I95
155.1750, Colleton County EMS,,SC,Colleton,,,,,,,,I95
154.1450, Colleton County Fire,,SC,Colleton,,,,,,,,I95
154.1450, Colleton County Fire,,SC,Colleton,,,,,,,,I95
155.3400, Colleton County Hospital,,SC,Colleton,,,,,,,,I95
154.0250, Colleton County LG,,SC,Colleton,,,,,,,,I95
155.1750, Colleton County Medical Emergency,,SC,Colleton,,,,,,,,I95
155.3400, Colleton County Medical Emergency,,SC,Colleton,,,,,,,,I95
460.2750, Colleton County PD,,SC,Colleton,,,,,,,,I95
460.3500, Colleton County PD,,SC,Colleton,,,,,,,,I95
460.4500, Colleton County PD,,SC,Colleton,,,,,,,,I95
155.0700, Colleton County PD ,,SC,Colleton,,,,,,,,I95
155.2350, Colleton County React,,SC,Colleton,,,,,,,,I95
156.2250, Colleton Rural FD,Colleton,SC,Colleton,,,,,,,,I95
155.2200, Darlington County EMS,,SC,Darlington,,,,,,,,I95
155.3400, Darlington County EMS,,SC,Darlington,,,,,,,,I95
154.4450, Darlington County FD,,SC,Darlington,,,,,,,,I95
154.0550, Darlington County LG,,SC,Darlington,,,,,,,,I95
460.1000, Darlington County PD,,SC,Darlington,,,,,,,,I95
460.2000, Darlington County PD,,SC,Darlington,,,,,,,,I95
460.2500, Darlington County PD,,SC,Darlington,,,,,,,,I95
159.1050, Darlington County Roads,,SC,Darlington,,,,,,,,I95
460.2250, Dillon PD,Dillon,SC,Dillon,,,,,,,,I95
460.2500, Dillon PD,Dillon,SC,Dillon,,,,,,,,I95
460.4750, Dillon PD,Dillon,SC,Dillon,,,,,,,,I95
155.2200, Dillon County EMS,,SC,Dillon,,,,,,,,I95
39.1000, Dillon County LG,,SC,Dillon,,,,,,,,I95
39.1800, Dillon County LG,,SC,Dillon,,,,,,,,I95
460.2250, Dillon County PD,,SC,Dillon,,,,,,,,I95
460.2500, Dillon County PD,,SC,Dillon,,,,,,,,I95
155.2200, Dillon EMS,Dillon,SC,Dillon,,,,,,,,I95
155.2200, Dorchester County EMS,,SC,Dorchester,,,,,,,,I95
153.7550, Dorchester County FD,,SC,Dorchester,,,,,,,,I95
154.2050, Dorchester County FD,,SC,Dorchester,,,,,,,,I95
156.1800, Dorchester County LG,,SC,Dorchester,,,,,,,,I95
155.3400, Dorchester County Medical Emergency,,SC,Dorchester,,,,,,,,I95
154.8900, Dorchester County PD,,SC,Dorchester,,,,,,,,I95
155.0700, Dorchester County PD,,SC,Dorchester,,,,,,,,I95
155.7300, Dorchester County PD,,SC,Dorchester,,,,,,,,I95
45.6400,Dorchester County LG,,SC,Dorchester,,,,,,,,I95
155.2050, Florence County EMS,,SC,Florence,,,,,,,,I95
155.2200, Florence County EMS,,SC,Florence,,,,,,,,I95
453.1750, Florence County EMS,,SC,Florence,,,,,,,,I95
46.3800, Florence County FD,,SC,Florence,,,,,,,,I95
461.0500, Medical Transport System (Florence),Florence,SC,Florence,,,,,,,,I95
154.2200, Hampton County FD,,SC,Hampton,,,,,,,,I95
453.4500, Hampton County LG,,SC,Hampton,,,,,,,,I95
460.0750, Hampton County PD,,SC,Hampton,,,,,,,,I95
154.4150, Jasper County Fire,,SC,Jasper,,,,,,,,I95
155.1750, Jasper County Hospital,,SC,Jasper,,,,,,,,I95
155.3400, Jasper County Hospital,,SC,Jasper,,,,,,,,I95
45.4400, Jasper County LG,,SC,Jasper,,,,,,,,I95
460.1500, Jasper County Police,,SC,Jasper,,,,,,,,I95
154.3850, Orangeburg County FD (Dispatch),,SC,Orangeburg,,,,,,,,I95
154.1750, Orangeburg County FD (Fireground),,SC,Orangeburg,,,,,,,,I95
158.8500, Orangeburg County PD,,SC,Orangeburg,,,,,,,,I95
453.0500, Orangeburg County PD Ch. 3 (East),,SC,Orangeburg,,,,,,,,I95
154.3400, Sumter FD,Sumter,SC,Sumter,,,,,,,,I95
155.8650, Sumter LG,Sumter,SC,Sumter,,,,,,,,I95
33.9000, Sumter County LG,,SC,Sumter,,,,,,,,I95
154.0400, Sumter County LG,,SC,Sumter,,,,,,,,I95
154.8000, Sumter County PD,,SC,Sumter,,,,,,,,I95
154.8450, Sumter County PD,,SC,Sumter,,,,,,,,I95
154.8750, Sumter County PD,,SC,Sumter,,,,,,,,I95
155.5500, Sumter County PD,,SC,Sumter,,,,,,,,I95
159.0300, Sumter County PD,,SC,Sumter,,,,,,,,I95
158.7600, Walterboro LG,,SC,Walterboro,,,,,,,,I95
47.2200, South Carolina DOT,,SC,,,,,,,,,I95
42.1000, South Carolina Highway Patrol F-1/2 (District 6 - Beaufort),,SC,,,,,,,,,I95
42.1200, South Carolina Highway Patrol F-3 (District 4 - Chester),,SC,,,,,,,,,I95
42.0800, South Carolina Highway Patrol F-4 (District 5 - Florence),,SC,,,,,,,,,I95
42.2600, South Carolina Highway Patrol F-5 (TAC),,SC,,,,,,,,,I95
42.3400, South Carolina Highway Patrol F-6 (District 1 - Columbia),,SC,,,,,,,,,I95
